State,DAY_1,DAY_2,DAY_3,DAY_4,DAY_5,DAY_6,DAY_7,DAY_8,DAY_9,DAY_10,DAY_11,DAY_12,DAY_13,DAY_14,DAY_15,DAY_16,DAY_17,DAY_18,DAY_19,DAY_20,DAY_21,DAY_22,DAY_23,DAY_24,DAY_25,DAY_26,DAY_27,DAY_28,DAY_29,DAY_30,DAY_31,DAY_32,DAY_33,DAY_34,DAY_35,DAY_36,DAY_37,DAY_38,DAY_39,DAY_40,DAY_41,DAY_42,DAY_43,DAY_44,DAY_45,DAY_46,DAY_47,DAY_48,DAY_49,DAY_50,DAY_51,DAY_52,DAY_53,DAY_54,DAY_55,DAY_56,DAY_57,DAY_58,DAY_59,DAY_60,DAY_61,DAY_62,DAY_63,DAY_64,DAY_65,DAY_66,DAY_67,DAY_68,DAY_69,DAY_70,DAY_71,DAY_72,DAY_73,DAY_74,DAY_75,DAY_76,DAY_77,DAY_78,DAY_79,DAY_80,DAY_81,DAY_82,DAY_83,DAY_84,DAY_85
HI,0.9014057279456789,0.9014057279456789,1.2018743039275719,1.5774600239049381,1.8779285998868311,1.8779285998868311,2.103280031873251,2.103280031873251,2.55398289584609,2.8544514718279834,3.680740055778189,3.8309743437691353,4.507028639728395,7.737065831533744,9.314525855438681,12.845031623225925,18.253465990899997,24.638423230515222,35.68064339784979,47.474035005139086,67.00449244396214,86.61006702678065,115.68040175302879,153.99014519072014,199.13554873199956,246.60958373713865,300.318341693902,356.2054968265341,444.3179067332242,505.388144801544,608.5239835073287,707.9790821573354,815.2463637828711,943.5464457271394,1080.7103506628735,1214.6442184068023,1373.0662750932554,1552.8967178184184,1720.7084175043055,1859.6751338959311,2054.6792397081795,2236.612962465216,2443.6358113167403,2716.010575444326,2933.249355879235,3130.5069760113474,3344.065016390478,3550.0362252260657,3749.3971253900513,3914.279256460115,4040.776526948492,4167.273797436869,4292.418959333328,4408.174478230352,4505.676531136476,4624.737204369301,4723.891834443326,4823.72251881331,4931.365386158823,5034.501224864608,5097.6747429648,5167.9843897445635,5237.542865084371,5299.289157448651,5354.650492573314,5399.119841818635,5437.129116680344,5471.607885774267,5506.011537724194,5542.969172569966,5573.391615888133,5614.029990789683,5642.950091227941,5678.856086057777,5704.170563584252,5725.804301054948,5740.076558414088,5754.724401493205,5767.869901692413,5782.818213347512,5799.7946878904895,5810.160853761864,5817.822802449403,5828.038734032787,5837.428377032221
IA,1.139155994106435,1.139155994106435,1.5188746588085802,1.9935229896862614,2.3732416543884063,2.3732416543884063,2.658030652915015,2.658030652915015,3.2276086499682326,3.607327314670378,4.651553642601277,4.841412974952349,5.695779970532175,9.777755616080235,11.771278605766495,16.2329729160167,23.06790888065531,31.136930505575894,45.09159143337972,59.99554902293892,84.67726222857834,109.4539051003933,146.19168591032584,194.60581565984933,251.65854503134662,311.6540940542855,379.528805369794,450.1564770043929,561.5089754282969,638.686794029008,769.0252256880192,894.7121037044292,1030.271667003095,1192.411536830911,1365.75310726744,1535.0127020584214,1735.2193680226274,1962.480988846861,2174.553863083009,2350.173745507751,2596.611158899443,2826.530810376592,3088.15697035637,3432.3719399088645,3706.908534488515,3956.1938378654736,4226.078878802523,4486.376023455843,4738.319357485717,4946.689974741019,5106.551532580622,5266.413090420225,5424.565914268668,5570.85252984517,5694.071236541015,5844.534757429241,5969.841916780949,6096.0034431282365,6232.03765475778,6362.376086416791,6442.211935670417,6531.066103210719,6618.970974089266,6697.003159685556,6766.966323656927,6823.164686032844,6871.199097117666,6914.771813892236,6958.2496010006325,7004.954996758996,7043.401511560088,7094.758460961053,7131.3063824386345,7176.682762870541,7208.674060371697,7236.0138042302515,7254.050440803603,7272.561725707833,7289.174417288552,7308.065420857483,7329.519525413154,7342.619819345378,7352.302645295284,7365.213079895156,7377.079288167098
ID,1.139155994106435,1.139155994106435,1.5188746588085802,1.9935229896862614,2.3732416543884063,2.3732416543884063,2.658030652915015,2.658030652915015,3.2276086499682326,3.607327314670378,4.651553642601277,4.841412974952349,5.695779970532175,9.777755616080235,11.771278605766495,16.2329729160167,23.06790888065531,31.136930505575894,45.09159143337972,59.99554902293892,84.67726222857834,109.4539051003933,146.19168591032584,194.60581565984933,251.65854503134662,311.6540940542855,379.528805369794,450.1564770043929,561.5089754282969,638.686794029008,769.0252256880192,894.7121037044292,1030.271667003095,1192.411536830911,1365.75310726744,1535.0127020584214,1735.2193680226274,1962.480988846861,2174.553863083009,2350.173745507751,2596.611158899443,2826.530810376592,3088.15697035637,3432.3719399088645,3706.908534488515,3956.1938378654736,4226.078878802523,4486.376023455843,4738.319357485717,4946.689974741019,5106.551532580622,5266.413090420225,5424.565914268668,5570.85252984517,5694.071236541015,5844.534757429241,5969.841916780949,6096.0034431282365,6232.03765475778,6362.376086416791,6442.211935670417,6531.066103210719,6618.970974089266,6697.003159685556,6766.966323656927,6823.164686032844,6871.199097117666,6914.771813892236,6958.2496010006325,7004.954996758996,7043.401511560088,7094.758460961053,7131.3063824386345,7176.682762870541,7208.674060371697,7236.0138042302515,7254.050440803603,7272.561725707833,7289.174417288552,7308.065420857483,7329.519525413154,7342.619819345378,7352.302645295284,7365.213079895156,7377.079288167098
IL,7.936163161740897,7.936163161740897,10.581550882321196,13.888285533046568,16.53367325362687,16.53367325362687,18.517714044062092,18.517714044062092,22.48579562493254,25.131183345512838,32.40599957710866,33.72869343739881,39.68081580870448,68.11873380494269,82.00701933798926,113.09032505480778,160.70730402525317,216.92179308758452,314.1397918189105,417.9712598516872,589.9214616894067,762.5330104572712,1018.4742724234151,1355.7612067974032,1753.2307118145932,2171.2019716662803,2644.0650267200085,3136.107142747944,3911.867091808117,4449.542146016062,5357.57148110525,6233.194816617329,7177.598232864496,8307.178789552283,9514.79828399719,10693.979860445857,12088.760536121821,13672.025086889129,15149.474128833226,16372.965949601614,18089.822580258227,19691.6048450696,21514.276984549426,23912.320953255465,25824.936275235024,27561.63331379599,29441.842636198435,31255.255918656232,33010.47067126126,34462.1271829297,35575.83541329401,36689.54364365831,37791.347629280004,38810.483248633565,39668.91156396187,40717.146448241816,41590.124396033316,42469.05446619612,43416.76461709401,44324.793952183194,44880.986720435205,45500.00744705099,46112.414704365336,46656.041880944584,47143.45456846151,47534.97195110739,47869.6134977608,48173.17173869739,48476.068632703835,48801.45132233521,49069.29682904396,49427.08551825245,49681.7040863583,49997.82791896765,50220.70183442654,50411.16975030832,50536.82566703588,50665.788318414176,50781.52403118956,50913.13207028843,51062.59647650122,51153.86235286124,51221.319739736035,51311.262922235765,51393.9312885039
IN,4.203006729561564,4.203006729561564,5.604008972748752,7.355261776732737,8.756264019919925,8.756264019919925,9.807015702310316,9.807015702310316,11.908519067091099,13.309521310278287,17.162277479043055,17.86277860063665,21.015033647807822,36.07580776207009,43.43106953880283,59.89284589625229,85.11088627362167,114.88218394134942,166.3690163784786,221.35835442357572,312.42350023074295,403.838896598707,539.3858636270675,718.0136496334339,928.5142366723089,1149.8725910958847,1400.3017420655945,1660.8881592984114,2071.732067113054,2356.4857730408503,2837.3797930148526,3301.111535509812,3801.269336327638,4399.497294168567,5039.054818183519,5663.551568084208,6402.230000804653,7240.729843352185,8023.189596172229,8671.153133646303,9580.403589474789,10428.710447724632,11394.000993280604,12664.00952672979,13676.934148554126,14596.692121206515,15592.45446555181,16552.841503256626,17482.406491611328,18251.206472560298,18841.028416942103,19430.850361323908,20014.36779561137,20554.103909799236,21008.72913771348,21563.876276576404,22026.207016828175,22491.690012127117,22993.599065748927,23474.49308572293,23769.053807353037,24096.888332258837,24421.220351556673,24709.12631253164,24967.26097583888,25174.609307830582,25351.836091593763,25512.601098999494,25673.015855844424,25845.33913175645,25987.19060887915,26176.676162270218,26311.522628176986,26478.942396237857,26596.976835226375,26697.848996735855,26764.396603287245,26832.69546264262,26893.98931078206,26963.689172380622,27042.8457991207,27091.180376510656,27126.90593371193,27174.540009980294,27218.321330079893
KS,1.8197448173000434,1.8197448173000434,2.4263264230667247,3.1845534302750758,3.7911350360417573,3.7911350360417573,4.246071240366768,4.246071240366768,5.155943649016789,5.762525254783471,7.430624670641844,7.733915473525185,9.098724086500217,15.61947634849204,18.804029778767116,25.931363646525618,36.84983255032588,49.739691672867856,72.03156568479338,95.83989371113562,135.2676980859699,174.84714786224583,233.53391822017224,310.8730729554241,402.0119592218679,497.85185293300356,606.2783149637978,719.1024936364005,896.9825495274797,1020.2702608995577,1228.479397078971,1429.2579085877423,1645.8075418464475,1904.8178875088204,2181.7223905413102,2452.1061413118086,2771.926292952291,3134.96538400365,3473.741210824341,3754.2852034914313,4147.956665634008,4515.241827925733,4933.176554298976,5483.042779926473,5921.601280895783,6319.822105081609,6750.949981380278,7166.761672133338,7569.22856755953,7902.090223723997,8157.46107975177,8412.831935779543,8665.473174581364,8899.15873820298,9095.994469274267,9336.352430559315,9536.52436046232,9738.061098978298,9955.368959244213,10163.578095423625,10291.11187803607,10433.051973785474,10573.475615520461,10698.128135505514,10809.890796368025,10899.664874021493,10976.39744715098,11046.002686412705,11115.45628027299,11190.065817782292,11251.482205366168,11333.522367546113,11391.905847101156,11464.392348990274,11515.496849276116,11559.170724891317,11587.983351165234,11617.55420444636,11644.092149698652,11674.269584585545,11708.541445311363,11729.468510710312,11744.936341657363,11765.560116253431,11784.51579143364
KY,2.790948475977221,2.790948475977221,3.7212646346362948,4.884159832960137,5.814475991619211,5.814475991619211,6.512213110613516,6.512213110613516,7.907687348602127,8.8380035072612,11.396372943573652,11.86153102290319,13.954742379886106,23.95564108547115,28.839800918431287,39.7710157826754,56.51670663853873,76.28592501004404,110.47504384076501,146.98995306813364,207.46050338097345,268.163632733478,358.17172108374336,476.7870313127753,616.5670341513011,763.5569872194347,929.8510005797442,1102.8898060903318,1375.7050196171053,1564.791778864562,1884.122800324289,2192.0574488404422,2524.180317481732,2921.4253172291565,3346.1146436570234,3760.8030713793055,4251.312266032302,4808.106486989758,5327.68806160085,5757.959284980672,6361.734471950411,6925.04090601848,7566.028739334582,8409.360337159032,9081.978919869542,9692.731478029224,10353.953687796162,10991.685414556956,11608.95018582725,12119.461177891419,12511.124280686889,12902.787383482359,13290.264063563862,13648.668363687271,13950.55595717214,14319.193735040799,14626.198067398293,14935.29561111277,15268.581374952382,15587.91239641211,15783.51136877018,16001.205349896403,16216.57354062598,16407.753511230418,16579.164263463354,16716.851054944895,16834.536049015267,16941.289828221397,17047.81102838786,17162.239915902926,17256.43442696716,17382.259687425798,17471.802617696732,17582.975398656494,17661.35453502352,17728.337298446975,17772.52731598328,17817.88022871791,17858.581560659244,17904.864789552532,17957.42765251677,17989.52355999051,18013.246622036317,18044.877371430724,18073.94975138882
LA,2.885049478192778,2.885049478192778,3.84673263759037,5.048836586837361,6.010519746234953,6.010519746234953,6.731782115783148,6.731782115783148,8.174306854879537,9.135990014277128,11.780618702620508,12.261460282319305,14.425247390963888,24.76334135448801,29.81217794132537,41.111955064247084,58.42225193340375,78.8580190706026,114.19987517846411,151.94593918481962,214.45534454566314,277.20517069635605,370.24801636807314,492.86261919126616,637.3555138907544,789.301453075574,961.2023178178938,1140.075385465846,1422.08897195919,1617.5510741067508,1947.6488185699743,2265.9659443305773,2609.286832235518,3019.92554129829,3458.933903563291,3887.604171864768,4394.651617657149,4970.218988556608,5507.3190330801635,5952.09749430155,6576.229864750588,7158.52901776583,7821.128714590771,8692.894498584688,9388.191422829148,10019.536416973668,10703.052722515506,11362.286528282557,12000.36330454286,12528.086938262288,12932.955548368674,13337.824158475061,13738.365194364158,14108.85363152208,14420.919816746598,14801.986768657895,15119.342211259102,15438.86144096895,15783.384432823139,16113.482177286362,16315.676061549706,16540.70992084874,16763.339572249286,16960.96546150549,17138.155583624495,17280.48469121534,17402.137610879137,17512.49075342001,17622.603475171036,17740.890503776936,17838.260923665945,17968.32857097447,18060.890575066485,18175.8117126145,18256.83351879375,18326.074706270374,18371.75465634176,18418.636710362392,18460.710348586035,18508.554085766067,18562.88918427203,18596.06725327125,18620.590173835884,18653.287401255406,18683.33999998658
MA,4.354383101692196,4.354383101692196,5.805844135589594,7.620170427961343,9.071631461858741,9.071631461858741,10.160227237281791,10.160227237281791,12.337418788127888,13.788879822025287,17.780397665243132,18.506128182191834,21.771915508460978,37.37512162285802,44.99529205081936,62.04995919911379,88.17625780926697,119.01980477958669,172.3609977753161,229.330843355789,323.6758105591199,418.38364302092515,558.8124980504984,743.8737798724168,961.955800215501,1191.28664357129,1450.73530338045,1720.7070556853662,2146.3480038757784,2441.3574590154244,2939.5714589007066,3420.0050611207457,3938.1766502221167,4557.950511696306,5220.542473670469,5867.531229530234,6632.814059652637,7501.5134884402305,8312.154475871928,8983.455204049475,9925.453415048887,10804.31307107376,11804.369723429068,13120.119150657061,14169.52547816488,15122.409646918522,16154.035576761098,17149.012115497764,18112.05651148869,18908.545753839888,19519.61084911069,20130.675944381495,20735.209464999763,21294.384828308735,21765.38393380844,22340.525368490285,22819.507509676427,23301.755438188837,23821.74135358258,24319.955353467863,24625.12503584479,24964.766917776782,25300.78014712403,25599.055389589947,25866.48708508554,26081.303318102357,26264.913138890377,26431.468292530102,26597.660580911357,26776.190288080736,26923.15071776285,27119.46082259747,27259.163947110097,27432.613540660834,27554.89913276669,27659.404327207303,27728.34872631743,27799.107451719927,27862.60887195294,27934.819058389334,28016.826606804538,28066.902012474,28103.91426883838,28153.263943990893,28198.622101300185
MD,3.8262186880680775,3.8262186880680775,5.101624917424104,6.6958827041191356,7.9712889334751615,7.9712889334751615,8.927843605492182,8.927843605492182,10.84095294952622,12.116359178882245,15.623726309611317,16.26142942428933,19.13109344034039,32.84171040591767,39.5375931100368,54.523616304970105,77.48092843337857,104.58331080719412,151.45448973602808,201.51418423825208,284.41558914639376,367.63584561187446,491.03139830207,653.6456925449633,845.2754785057061,1046.7896627439582,1274.768526241348,1511.9940849015686,1886.0069616602232,2145.2332777768356,2583.0164660032915,3005.175927920136,3460.4959518002374,4005.09441173526,4587.317355436286,5155.829682171735,5828.2876165996995,6591.618244869281,7303.932623964622,7893.808005041783,8721.546647893843,9493.805119768918,10372.56001179522,11528.715758706458,12450.834462530864,13288.138652103095,14194.63362961789,15068.924599841446,15915.156633019169,16615.03580137829,17151.981823937174,17688.927846496063,18220.134541022846,18711.484790882256,19125.354112308287,19630.733830690613,20051.6178863781,20475.37160608164,20932.285887748436,21370.06907597489,21638.223235696994,21936.668293366307,22231.924835462225,22494.02081559489,22729.014413353736,22917.774535298428,23079.113423311966,23225.46628813057,23371.500301391836,23528.375267602627,23657.510148324924,23830.008840845327,23952.766690420845,24105.17773482889,24212.630709652134,24304.459958165768,24365.04175406018,24427.217807741286,24483.01683027561,24546.468290186072,24618.52874214469,24662.53025705747,24695.053115906052,24738.416927704155,24778.273372371532
ME,0.8438553411140243,0.8438553411140243,1.125140454818699,1.4767468469495424,1.7580319606542172,1.7580319606542172,1.9689957959327233,1.9689957959327233,2.390923466489735,2.67220858019441,3.4457426428822657,3.586385199734603,4.219276705570121,7.243091677895375,8.719838524844917,12.024938610874846,17.08807065755899,23.06537932378333,33.40260725243013,44.44304796533861,62.72658035614247,81.0804340253725,108.29476877629978,144.15862077364582,186.42170910777318,230.8647570731118,281.1444711478224,333.46350229689193,415.9503618907878,473.1215612512629,569.6726765303926,662.7780491666399,763.1968347592087,883.3055783111049,1011.7122327172889,1137.0950721511476,1285.4026483519374,1453.7517889041853,1610.8495249082462,1740.9438899966583,1923.497928790992,2093.8160651391727,2287.6215084816936,2542.606464054981,2745.975601263461,2930.63927841058,3130.5626729761775,3323.383618420732,3510.0162913637837,3664.371497509224,3782.792530378892,3901.21356324856,4018.3688131065574,4126.733903161283,4218.01092255845,4329.4701488639275,4422.29423638647,4515.751215414848,4616.521607399548,4713.072722678678,4772.212917835086,4838.033634441979,4903.151138264611,4960.955229130923,5012.782011331009,5054.4122081593005,5089.994775042942,5122.272241840554,5154.479387359738,5189.077456345413,5217.557574108012,5255.601385736569,5282.675077930644,5316.288649018353,5339.986919847972,5360.239448034708,5373.600490935681,5387.313140228783,5399.619363953363,5413.61329836017,5429.505907284484,5439.210243707295,5446.383014106765,5455.946707972724,5464.736867775995
MI,6.24197409678648,6.24197409678648,8.322632129048639,10.923454669376339,13.0041127016385,13.0041127016385,14.564606225835119,14.564606225835119,17.68559327422836,19.76625130649052,25.488060895211458,26.52838991134254,31.2098704839324,53.576944330750614,64.50039900012696,88.94813087920734,126.39997545992621,170.61395864549712,247.0781413311315,328.74396909742126,463.9867411944617,599.7496777995676,801.0533424209316,1066.337241534357,1378.9561108817466,1707.7000799791676,2079.6177032460287,2466.6200972467905,3076.773065207669,3499.666810264953,4213.852679838939,4902.550488517714,5645.345406035305,6533.786385811248,7483.606777538924,8411.060095419782,9508.087042930005,10753.360875238908,11915.408386257324,12877.712726178574,14228.059789116714,15487.898227651453,16921.471611880082,18807.58811812573,20311.90387545127,21677.85587363138,23156.68357006171,24582.974651177417,25963.49125558336,27105.25235078722,27981.20938236959,28857.16641395196,29723.76048438915,30525.333991318148,31200.50752278722,32024.968268071098,32711.585418717612,33402.884049936714,34148.27978999463,34862.46565956862,35299.92401085174,35786.797990401086,36268.47032486978,36696.04555049965,37079.40679294395,37387.34418171875,37650.547422799915,37889.302932002,38127.53827669602,38383.45921466426,38594.1258404308,38875.53483929426,39075.79817489949,39324.43680975482,39499.73224897291,39649.53962729579,39748.37088382824,39849.80296290102,39940.83175181249,40044.34448891753,40161.90166774034,40233.684369853385,40286.74114967607,40357.483522772985,40422.50408628118
MN,3.534645009821298,3.534645009821298,4.712860013095064,6.1856287671872705,7.363843770461036,7.363843770461036,8.24750502291636,8.24750502291636,10.01482752782701,11.193042531100776,14.433133790103632,15.022241291740515,17.673225049106488,30.33903633429947,36.52466510148674,50.36869138995349,71.57656144888128,96.6136302684488,139.9130316387597,186.157970517255,262.7419457300498,339.620474693663,453.61277626039987,603.835189177805,780.8619934196884,967.0199639369433,1177.625895772129,1396.7738863810494,1742.2854360910812,1981.7576355064741,2386.1799353801944,2776.169101463811,3196.791857632545,3699.8896640304433,4237.744813024918,4762.934150734199,5384.148011210292,6089.30969066964,6747.342769998038,7292.267209012155,8056.928746136829,8770.337930619095,9582.128067874719,10650.179968342389,11502.029415709321,12275.527565358549,13112.943878935377,13920.610263679544,14702.355918351688,15348.901401398167,15844.929917776422,16340.958434154678,16831.6849830182,17285.592313029418,17667.923081591754,18134.790776638987,18523.601727719328,18915.063662557037,19337.159187479865,19741.581487353586,19989.301191791892,20265.003502557953,20537.760275815832,20779.883458988592,20996.969573341783,21171.345393826297,21320.38959174043,21455.589763366093,21590.49538124094,21735.415826643613,21854.710095725084,22014.06367491786,22127.46686898296,22268.263561874173,22367.528175899988,22452.3596561357,22508.324868791206,22565.7628502008,22617.30975659403,22675.9259530069,22742.495100691867,22783.14351830481,22813.18800088829,22853.2473109996,22890.066529851905
MO,3.812399088009946,3.812399088009946,5.083198784013262,6.671698404017405,7.942498100020721,7.942498100020721,8.895597872023208,8.895597872023208,10.801797416028181,12.072597112031497,15.567296276040613,16.202696124042273,19.06199544004973,32.72309217208537,39.39479057610278,54.32668700414173,77.20108153220141,104.20557507227186,150.9074639003937,200.78635196852383,283.3883322087393,366.30801237295566,489.25788296127644,651.2848442016991,842.2224985261972,1043.0088504947212,1270.1642961553137,1506.5330396119305,1879.1950504649026,2137.4850886775766,2573.6870843307147,2994.321783707812,3447.9972751809955,3990.628745374411,4570.748806599925,5137.207771093403,5807.236910811151,6567.810528869135,7277.552159086987,7865.29701848852,8690.046021194672,9459.515237124679,10335.096227670963,11487.076152097969,12405.864332308365,13240.144332734542,14143.365216668899,15014.49840827917,15857.674006577372,16555.02533975919,17090.032011776588,17625.03868379398,18154.326757179362,18643.90234006464,19056.276841417715,19559.83122095903,19979.195120640125,20401.418319637225,20856.68231073041,21292.884306383552,21560.06994246825,21857.437071333025,22151.62720095779,22412.776538486472,22646.921382475084,22834.999737483573,22995.755899027994,23141.580164144376,23287.086729336756,23443.39509194516,23572.063561165498,23743.939220049946,23866.253690790265,24018.11425446266,24125.17912885094,24216.67670696318,24277.039692523336,24338.991177703498,24394.588664403644,24457.810949279807,24529.611132103997,24573.45372161611,24605.859113864193,24649.066303528307,24688.77879402841
MS,1.8342383326852885,1.8342383326852885,2.4456511102470513,3.209917082199255,3.8213298597610175,3.8213298597610175,4.2798894429323395,4.2798894429323395,5.197008609274984,5.808421386836747,7.489806525131595,7.795512913912476,9.171191663426443,15.743879022215392,18.953796104414646,26.13789624076536,37.143326236877094,50.13584776006455,72.60526733545933,96.60321885475852,136.3450493962731,176.23973313217815,235.39391936127868,313.34904850040346,405.2138183290583,501.8170371838168,611.1070711729819,724.8298477994698,904.1266448194567,1028.396291858885,1238.2637277569602,1440.6413571299036,1658.915718719453,1919.9889747383256,2199.0989076952706,2471.636153293426,2794.0035402628655,3159.9340876335805,3501.408123901825,3784.1865335241405,4180.9934261617245,4551.2038629753715,4972.467266715426,5526.712949575164,5968.764387752319,6370.156876221617,6804.718507873639,7223.841966892228,7629.514344804457,7965.027106491475,8222.431885844977,8479.83666519848,8734.490087052953,8970.036859608623,9168.440305927414,9410.712619036263,9612.478835631644,9815.62073097654,10034.659358538041,10244.526794436117,10373.076330918477,10516.14692086793,10657.688978873479,10783.33430466242,10895.987108928175,10986.476200007315,11063.819916368879,11133.97953259409,11203.986295624913,11279.19006726501,11341.095610993138,11423.789189158368,11482.637668998686,11555.701495917318,11607.213022426895,11651.234742411343,11680.276849345526,11710.083222251662,11736.832531269989,11767.250316953687,11801.795138885927,11822.888879711807,11838.479905539632,11859.267939976733,11878.374589275538
MT,0.6715770639158644,0.6715770639158644,0.8954360852211525,1.1752598618527625,1.3991188831580506,1.3991188831580506,1.5670131491370167,1.5670131491370167,1.9028016810949488,2.126660702400237,2.7422730109897793,2.8542025216424234,3.3578853195793217,5.764369798611169,6.939629660463932,9.569973160801066,13.599435544296252,18.356439747033626,26.583258780002964,35.36972536623552,49.92056175107925,64.5273628912493,86.18572320253593,114.72774841896016,148.3625663700797,183.7322917363152,223.74709179463545,265.38486975741904,331.03152775519476,376.5308738354946,453.37048289853476,527.4678189505851,607.3854895565729,702.973291653931,805.1649348797949,904.9500936266272,1022.9797626098403,1156.9593868610552,1281.9846502600587,1385.5194476137544,1530.8039524408864,1666.3505898412384,1820.5894555205819,2023.5176583338255,2185.3677307375488,2332.3311782244705,2491.438977617204,2644.894336721979,2793.4247973580377,2916.2674352993145,3010.512083268841,3104.756731238367,3197.9940136120194,3284.2357015698817,3356.8779539834477,3445.582091175668,3519.4555682064133,3593.8327280350954,3674.030222417715,3750.869831480755,3797.9361907101916,3850.319201695629,3902.142565127803,3948.14559400604,3989.3916186815395,4022.522753834722,4050.840920029841,4076.5287427246226,4102.160600664079,4129.695260284629,4152.360986191789,4182.6379188233295,4204.1843496239635,4230.935502669945,4249.795625214916,4265.913474748896,4276.546778260898,4287.45990554953,4297.253737731637,4308.390724041575,4321.038758745323,4328.761894980356,4334.470300023641,4342.081506748021,4349.077101163811
NC,6.466234907070495,6.466234907070495,8.62164654276066,11.315911087373367,13.471322723063532,13.471322723063532,15.087881449831155,15.087881449831155,18.3209989033664,20.476410539056566,26.40379253720452,27.481498355049602,32.331174535352474,55.50184961902175,66.81776070639512,92.14384742575456,130.94125686817753,176.74375412659353,255.9551317382071,340.5550384390461,480.6567947589068,621.29740398769,829.8334797407135,1104.6484632912095,1428.499061553657,1769.054099992703,2154.33392987232,2555.2404941106906,3187.3149562768317,3625.4023712308576,4365.247415181507,5078.688666594951,5848.17062053634,6768.531388976041,7752.476800668601,8713.251537277492,9849.692322195131,11139.706186155696,12343.503584688653,13340.381466195353,14739.243617758271,16044.345363168666,17529.42398015919,19483.304627912323,21041.66724051631,22456.694979346907,23988.653799413692,25466.1884756793,26896.304095959724,28079.0862310447,28986.51452967026,29893.94282829582,30791.671774560775,31622.04410721041,32321.475182991868,33175.5570436341,33886.84288341185,34602.97839936991,35375.15461785591,36114.999661806556,36568.17495821042,37072.541280961916,37571.519074624186,38014.456165758515,38411.59075963443,38730.59168171658,39003.25125363138,39250.58473882683,39497.37937111335,39762.49500230324,39980.73043041687,40272.24985414396,40479.70822407914,40737.27991454412,40918.87334485102,41074.06298262071,41176.44503531599,41281.52135255589,41375.82061161733,41483.05234049292,41604.83309790941,41679.19479934072,41734.15779605082,41807.441791664285,41874.7984052796
ND,0.48257664325621197,0.48257664325621197,0.643435524341616,0.844509125698371,1.005368006783775,1.005368006783775,1.1260121675978279,1.1260121675978279,1.367300489225934,1.5281593703113379,1.9705212932961989,2.050950733838901,2.41288321628106,4.142116187949153,4.986625313647524,6.87671716640102,9.772177025938293,13.190428249003126,19.101992128891723,25.41570321149383,35.87153048204509,46.3675724728677,61.930669217880535,82.44017655626955,106.6092234393515,132.02492665084532,160.7784516448613,190.69820352674643,237.87007040504116,270.5646379856495,325.7794489182144,379.02373855748317,436.4503591049724,505.1371013284399,578.5691805439268,650.2720267877456,735.0848718400249,831.3589121696392,921.1985972558373,995.5958297578367,1099.9932435822639,1197.393296079476,1308.2250651473194,1454.043640851238,1570.344611875985,1675.9484673085528,1790.2789170400038,1900.547680024048,2007.2775476242136,2095.548858619829,2163.2704475567843,2230.9920364937393,2297.98976046581,2359.960644403962,2412.1593513161756,2475.8996829462667,2528.9831137044503,2582.4284769450755,2640.0561710939214,2695.2709820264868,2729.0915617746928,2766.732539948677,2803.971370919948,2837.0278709829986,2866.6661198229845,2890.4732342236243,2910.821882680928,2929.280439285478,2947.698781169757,2967.4844235432615,2983.7713852531588,3005.5275489199594,3021.0102162244298,3040.2328525141356,3053.7852132455805,3065.36705268373,3073.0078495352864,3080.8497199882,3087.887296035686,3095.890025369685,3104.9785521510107,3110.528183548457,3114.6300850161347,3120.0992869730385,3125.126127006957
NE,1.21497022959185,1.21497022959185,1.6199603061224668,2.1261979017857375,2.5311879783163542,2.5311879783163542,2.834930535714317,2.834930535714317,3.4424156505102417,3.8474057270408584,4.961128437500054,5.1636234757653625,6.07485114795925,10.428494470663379,12.554692372449116,17.313325771683864,24.603147149234964,33.20918627551057,48.09257158801073,63.98843209183743,90.31278706632752,116.73838955995025,155.9211794642874,207.55741422194106,268.4071732206662,332.3956053125036,404.78758149235136,480.11573572704606,598.8790756696494,681.1933087244972,820.2061524936314,954.2578678252655,1098.8393251466957,1271.770087825269,1456.6480577614955,1637.1723843750178,1850.7034022257856,2093.0899630293598,2319.2769207717092,2506.5848311671193,2769.4233908354895,3014.6448821747776,3293.6830449043728,3660.8065492793767,3953.6143746110124,4219.490359853363,4507.3370567474985,4784.957754209236,5053.6686699873,5275.906974483476,5446.407796702866,5616.908618922255,5785.5869857972575,5941.609412780677,6073.028692614862,6233.506010440119,6367.152735695223,6501.71068862252,6646.7983835396135,6785.811227308747,6870.9603908993095,6965.728068807474,7059.483271524312,7142.7087322513535,7217.32815385212,7277.266685178651,7328.497929859774,7374.970541141663,7421.341904904418,7471.155684317684,7512.160929566408,7566.935837417174,7605.916132283246,7654.312446428655,7688.43286037636,7717.592145886564,7736.829174521768,7756.572440752636,7774.290756600851,7794.4390129082485,7817.320952232229,7831.293109872535,7841.620356824065,7855.390019426106,7868.045959317688
